Time,Sent
0.0815125,1645
0.0815251,1646
0.081534,1647
0.0815429,1648
0.08155,1649
0.0815563,1650
0.0815624,1651
0.0815682,1652
0.0815739,1653
0.0815794,1654
0.0816996,1655
0.0817023,1656
0.0818224,1657
0.0818252,1658
0.0818576,1659
0.0818702,1660
0.0818792,1661
0.0818882,1662
0.0818954,1663
0.0819017,1664
0.081908,1665
0.0819138,1666
0.0819196,1667
0.0819252,1668
0.0820453,1669
0.082048,1670
0.0821682,1671
0.0821709,1672
0.0822118,1673
0.0822208,1674
0.0822298,1675
0.082237,1676
0.0822433,1677
0.0822496,1678
0.0822554,1679
0.0822612,1680
0.0822668,1681
0.0823869,1682
0.0823896,1683
0.0825098,1684
0.0825125,1685
